,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2761,2023,SE,FT,Machine Learning Engineer,210200,USD,210200,US,100,US,M
2762,2024,SE,FT,Research Scientist,440000,USD,440000,US,0,US,M
2763,2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
2764,2023,SE,FT,Data Engineer,254000,USD,254000,US,100,US,M
2766,2023,SE,FT,Machine Learning Engineer,253000,USD,253000,US,100,US,M
2770,2023,SE,FT,Research Engineer,240000,USD,240000,US,100,US,M
2772,2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M
2774,2024,SE,FT,ETL Developer,53300,USD,53300,US,0,US,M
2775,2024,SE,FT,Machine Learning Scientist,252000,USD,252000,US,0,US,M
2777,2024,MI,FT,Data Science,142500,USD,142500,US,100,US,M
2778,2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2779,2024,MI,FT,Data Scientist,144650,USD,144650,US,0,US,M
2780,2023,SE,FT,Business Intelligence Engineer,172200,USD,172200,US,0,US,M
2781,2024,SE,FT,Machine Learning Engineer,234700,USD,234700,US,0,US,M
2782,2023,SE,FT,Data Analyst,67000,USD,67000,US,100,US,M
2783,2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L
2784,2024,SE,FT,Data Scientist,226000,USD,226000,US,0,US,M
2785,2023,SE,FT,Analytics Engineer,214200,USD,214200,US,0,US,M
2786,2024,SE,FT,Computational Biologist,242000,CAD,186153,CA,0,CA,M
2787,2024,EX,FT,Data Analyst,160000,USD,160000,US,0,US,M
2788,2023,SE,FT,Machine Learning Scientist,180000,USD,180000,US,0,US,M
2789,2024,SE,FT,Data Analyst,132974,USD,132974,US,0,US,M
2790,2023,SE,FT,Data Scientist,178000,USD,178000,US,100,US,M
2791,2023,SE,FT,Data Engineer,214500,USD,214500,US,0,US,M
2792,2023,MI,FT,Data Scientist,42000,GBP,51676,GB,0,GB,M
2793,2023,SE,FT,Data Science Engineer,220000,USD,220000,US,100,US,M
2794,2023,SE,FT,Business Intelligence Engineer,100000,USD,100000,US,0,US,M
2795,2024,SE,FT,Business Intelligence Analyst,33966,GBP,42457,ZA,0,ZA,M
2796,2023,EX,FT,Data Scientist,258750,USD,258750,US,0,US,M
2797,2024,SE,FT,AI Engineer,200000,USD,200000,US,100,US,M
2798,2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M
2799,2024,MI,FT,Data Scientist,93300,USD,93300,US,0,US,M
2802,2024,SE,PT,Data Architect,212000,USD,212000,US,0,US,M
2803,2023,SE,FT,Data Architect,222000,USD,222000,US,100,US,M
2804,2024,EX,FT,Data Engineer,219650,USD,219650,US,100,US,M
2806,2023,SE,FT,Data Manager,105200,USD,105200,US,0,US,M
2807,2023,SE,FT,Data Engineer,275000,USD,275000,US,0,US,M
2808,2023,SE,FT,Machine Learning Scientist,138000,USD,138000,US,100,US,M
2811,2023,SE,FT,Data Analyst,166000,USD,166000,US,0,US,M
2813,2024,SE,FT,Data Analyst,134200,USD,134200,US,100,US,M
2814,2023,MI,FT,Data Analyst,115000,USD,115000,US,100,US,M
2815,2023,SE,FT,Data Scientist,308000,USD,308000,US,0,US,M
2818,2023,SE,FT,Data Architect,206000,USD,206000,US,0,US,M
2820,2021,EN,FT,Machine Learning Engineer,81000,USD,81000,US,50,US,S
2821,2022,MI,FT,Data Scientist,140000,GBP,172386,GB,0,GB,M
2822,2022,SE,FT,Data Engineer,40000,EUR,42026,PT,0,PT,M
2823,2024,SE,FT,Data Architect,178600,USD,178600,US,0,US,M
2824,2024,EN,FT,Data Analyst,93000,USD,93000,US,0,US,M
2825,2023,SE,FT,Business Intelligence Analyst,125000,USD,125000,US,0,US,M
2826,2023,SE,FT,Data Scientist,146000,USD,146000,US,100,US,M
2827,2023,MI,FT,Analytics Engineer,112400,USD,112400,GB,0,GB,M
2829,2023,SE,FT,Data Scientist,164000,USD,164000,US,0,US,M
2831,2023,SE,FT,Data Analyst,119636,USD,119636,US,0,US,M
2833,2024,SE,FT,Data Analyst,73100,USD,73100,US,0,US,M
2834,2023,MI,FT,Research Scientist,165000,USD,165000,US,100,US,M
2835,2023,SE,FT,Data Analyst,78400,USD,78400,US,100,US,L
2836,2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2837,2023,SE,FT,Research Scientist,170000,USD,170000,US,0,US,M
2838,2023,SE,FT,Research Engineer,142600,USD,142600,US,0,US,M
2839,2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
2840,2023,SE,FT,AI Architect,204000,USD,204000,US,0,US,M
2841,2024,EN,FT,Data Science,26000,USD,26000,RO,100,RO,L
2842,2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M
2843,2023,SE,FT,Data Scientist,133300,USD,133300,US,0,US,M
2844,2022,SE,FT,Machine Learning Engineer,65000,EUR,68293,IE,100,IE,S
2846,2023,MI,FL,Business Data Analyst,36000,USD,36000,GH,0,GH,S
2848,2024,MI,FT,Analytics Engineer,154100,USD,154100,US,0,US,M
2849,2023,SE,FT,Data Engineer,107500,USD,107500,US,100,US,M
2851,2024,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M
2852,2024,SE,FT,Data Architect,187500,USD,187500,US,0,US,M
2855,2024,MI,FT,Data Engineer,55000,GBP,68750,GB,0,GB,M
2857,2024,SE,FT,Robotics Software Engineer,160000,USD,160000,US,0,US,M
2858,2023,SE,FT,Machine Learning Engineer,132870,USD,132870,GB,0,GB,M
2859,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
2860,2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2861,2023,SE,FT,Data Scientist,209300,USD,209300,US,100,US,M
2862,2023,MI,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2863,2023,SE,FT,Data Analyst,138800,USD,138800,US,0,US,M
2866,2024,SE,FT,Data Engineer,123000,USD,123000,US,0,US,M
2867,2024,SE,FT,Data Scientist,136300,USD,136300,US,0,US,M
2868,2023,SE,FT,Data Analytics Manager,190000,USD,190000,US,0,US,M
2869,2024,SE,FT,Research Scientist,180000,USD,180000,US,0,US,M
2870,2023,SE,FT,Data Engineer,154000,USD,154000,US,0,US,M
2872,2023,MI,FT,Analytics Engineer,90000,USD,90000,US,100,US,M
2873,2023,MI,FT,Research Scientist,161200,GBP,198340,GB,0,GB,M
2874,2024,MI,FT,Data Scientist,111000,USD,111000,US,0,US,M
2875,2023,SE,FT,Research Scientist,105200,USD,105200,US,0,US,M
2878,2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,M
2880,2024,SE,FT,Data Scientist,70000,GBP,87500,GB,0,GB,M
2881,2024,SE,FT,Data Architect,190196,USD,190196,US,0,US,M
2882,2023,SE,FT,Data Analyst,192000,USD,192000,US,100,US,M
2883,2024,SE,FT,AI Engineer,210000,USD,210000,US,0,US,M
2884,2024,SE,FT,Research Engineer,150000,USD,150000,GB,0,GB,M
2885,2022,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M
2886,2022,SE,FT,Data Scientist,55000,USD,55000,US,100,US,S
2889,2022,EN,FT,Machine Learning Engineer,28500,GBP,35093,GB,100,GB,L
2890,2024,SE,FT,Data Scientist,720000,USD,720000,US,100,US,M
2891,2023,SE,FT,Data Scientist,111000,USD,111000,US,0,US,M
2892,2023,MI,FT,Machine Learning Engineer,40000,GBP,49216,GB,100,GB,M
2893,2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
2894,2023,SE,FT,Data Science,145000,USD,145000,US,0,US,M
2895,2023,MI,FT,BI Developer,76300,USD,76300,US,0,US,M
2896,2021,MI,FT,Research Scientist,235000,CAD,187442,CA,100,CA,L
2897,2023,EN,FT,Data Analyst,82400,USD,82400,US,100,US,M
2898,2022,EN,FT,Data Science Consultant,26000,EUR,27317,ES,50,ES,L
2899,2023,SE,FT,Data Scientist,150931,USD,150931,US,0,US,M
2900,2023,MI,FT,Data Analyst,42400,USD,42400,US,0,US,M
2901,2021,EN,FT,AI Scientist,1335000,INR,18053,IN,100,AS,S
2905,2023,EN,FT,Research Scientist,200000,USD,200000,US,100,US,M
2907,2023,SE,FT,Machine Learning Engineer,214500,USD,214500,US,0,US,M
2908,2023,MI,FT,Data Scientist,70000,USD,70000,US,0,US,M
2909,2024,SE,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2911,2024,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2912,2023,SE,FT,Data Engineer,232960,USD,232960,US,0,US,M
2913,2023,EX,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M
2914,2023,SE,FT,Machine Learning Engineer,225000,USD,225000,US,0,US,M
2915,2023,SE,FT,Machine Learning Engineer,105000,EUR,113366,DE,50,DE,L
2916,2024,EN,FT,Data Analyst,45700,USD,45700,US,0,US,M
2917,2023,MI,FT,Data Engineer,147500,USD,147500,US,0,US,M
2918,2022,MI,FT,Data Analyst,165000,USD,165000,US,0,US,M
2919,2024,MI,FT,Data Science,137500,USD,137500,US,0,US,M
2920,2024,MI,FT,Data Analyst,140000,USD,140000,US,0,US,M
2922,2022,SE,FT,Data Architect,213120,USD,213120,US,100,US,M
2923,2023,SE,FT,Data Engineer,251250,USD,251250,US,0,US,M
2924,2023,EN,FT,Research Analyst,179000,USD,179000,US,0,US,M
2925,2023,SE,FT,Analytics Engineer,178600,USD,178600,US,0,US,M
2926,2024,MI,FT,Data Engineer,166000,USD,166000,US,0,US,M
2928,2023,SE,FT,Data Scientist,142000,USD,142000,US,0,US,S
2929,2023,SE,FT,Data Analyst,143000,USD,143000,US,100,US,M
2930,2023,EN,PT,Data Scientist,58300,USD,58300,US,0,US,M
2931,2024,SE,FT,Machine Learning Scientist,204600,USD,204600,US,0,US,M
2932,2024,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M
2933,2024,MI,FT,Data Science,287800,USD,287800,US,0,US,M
2934,2024,SE,FT,Data Engineer,150895,USD,150895,US,0,US,M
2936,2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M
2937,2023,MI,FT,AI Engineer,171000,USD,171000,US,0,US,M
2940,2023,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
2941,2022,SE,FT,Data Scientist,156600,USD,156600,US,100,US,M
2942,2024,MI,FT,Machine Learning Scientist,180000,USD,180000,CA,100,CA,M
2943,2023,SE,FT,Machine Learning Engineer,93300,USD,93300,US,0,US,M
2944,2023,SE,FT,Data Scientist,240000,USD,240000,US,0,US,M
2945,2023,SE,FT,Data Science Consultant,90000,USD,90000,US,0,US,M
2947,2023,SE,FT,Data Analyst,139000,USD,139000,US,0,US,M
2948,2022,SE,FT,Data Engineer,154600,USD,154600,US,0,US,L
2949,2023,EN,FT,AI Programmer,70000,USD,70000,IN,0,AU,L
2951,2023,SE,FT,Data Manager,55200,USD,55200,US,0,US,M
2953,2023,SE,FT,Data Analyst,113220,USD,113220,US,0,US,M
2954,2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
2956,2023,MI,FT,Analytics Engineer,172200,USD,172200,US,100,US,M
2957,2023,SE,FT,Machine Learning Engineer,120250,USD,120250,US,0,US,M
2958,2024,SE,FT,Machine Learning Researcher,250800,USD,250800,US,0,US,M
2959,2023,SE,FT,BI Analyst,118800,USD,118800,US,100,US,M
2960,2023,EX,FT,Data Scientist,180000,USD,180000,US,100,US,M
2962,2023,SE,FT,BI Developer,110000,USD,110000,US,100,US,M
2963,2023,EN,FT,Data Scientist,24000,USD,24000,US,100,US,M
2964,2023,SE,FT,Data Science Practitioner,83900,USD,83900,US,0,US,M
2965,2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M
2966,2023,EX,FT,Director of Data Science,249300,USD,249300,US,0,US,M
2967,2023,SE,FT,Data Analyst,138000,USD,138000,US,0,US,M
2968,2023,SE,FT,Applied Scientist,178538,USD,178538,US,100,US,M
2970,2023,MI,FT,Applied Scientist,36000,USD,36000,NG,50,NG,M
2971,2023,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M
2972,2023,EN,FT,Data Analyst,69525,USD,69525,US,100,US,M
2973,2022,MI,FT,Data Analyst,75000,USD,75000,CA,0,CA,M
2975,2022,SE,FT,Data Architect,149040,USD,149040,US,100,US,M
2976,2023,SE,FT,Data Engineer,142200,USD,142200,DE,0,DE,M
2977,2024,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M
2978,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,100,US,M
2980,2023,SE,FT,Research Scientist,198800,USD,198800,US,0,US,M
2981,2024,SE,FT,Research Scientist,234000,USD,234000,US,0,US,M
2982,2023,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M
2983,2024,SE,FT,Data Scientist,204800,USD,204800,US,0,US,M
2984,2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
2985,2024,SE,FT,AI Engineer,93300,USD,93300,US,0,US,M
2986,2024,SE,FT,Data Scientist,218500,USD,218500,US,100,US,M
2988,2024,SE,FT,Data Product Manager,145000,USD,145000,US,100,US,M
2989,2023,MI,FT,Data Analyst,120000,USD,120000,US,0,US,M
2990,2023,EN,FT,Research Scientist,100400,USD,100400,US,0,US,L
2993,2021,MI,FT,Machine Learning Engineer,21000,EUR,24823,SI,50,SI,L
2994,2023,EN,FT,Data Analyst,133000,USD,133000,US,0,US,M
2997,2023,SE,FT,Data Engineer,169000,USD,169000,US,0,US,M
3000,2023,MI,FT,Data Developer,120681,USD,120681,US,100,US,M
3001,2023,SE,FT,Data Scientist,197600,USD,197600,US,100,US,M
3002,2024,SE,FT,Data Scientist,165100,USD,165100,US,0,US,M
3003,2024,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
3004,2024,SE,FT,Business Intelligence,70000,USD,70000,US,0,US,M
3005,2023,SE,FT,Machine Learning Engineer,175000,USD,175000,US,0,US,M
3006,2024,SE,FT,Research Engineer,290000,USD,290000,US,0,US,M
3007,2023,SE,FT,Data Engineer,91270,USD,91270,US,0,US,M
3008,2023,SE,FT,Data Analyst,104000,USD,104000,US,100,US,M
3009,2024,SE,FT,Machine Learning Engineer,150700,USD,150700,US,0,US,M
3010,2024,SE,FT,Data Scientist,138000,USD,138000,US,0,US,M
3012,2023,SE,FT,Data Lead,200000,USD,200000,US,0,US,M
3015,2024,SE,FT,Machine Learning Engineer,96200,USD,96200,US,0,US,M
3016,2023,EX,FT,AI Architect,200000,EUR,215936,BE,100,US,L
3017,2023,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
3018,2023,MI,FT,Data Engineer,135000,USD,135000,US,100,US,M
3020,2024,EN,FT,Research Analyst,78308,USD,78308,CA,0,CA,M
3021,2024,SE,FT,Data Engineer,103000,USD,103000,US,0,US,M
3023,2024,SE,FT,Machine Learning Engineer,331640,USD,331640,US,0,US,M
3024,2024,SE,FT,Business Intelligence,260000,USD,260000,US,0,US,M
3025,2024,SE,FT,Data Engineer,94100,USD,94100,US,0,US,M
3026,2023,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M
3028,2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,L
3029,2023,SE,FT,Data Manager,110400,USD,110400,US,0,US,M
3030,2024,SE,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M
3031,2023,SE,FT,Machine Learning Engineer,80000,USD,80000,US,0,US,M
3033,2021,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
3034,2023,SE,FT,Data Scientist,116000,USD,116000,US,0,US,M
3035,2024,MI,FT,AI Engineer,65000,USD,65000,US,0,US,M
3038,2023,EN,FT,Applied Scientist,213660,USD,213660,US,0,US,L
3039,2024,EN,FT,Data Analyst,157600,USD,157600,US,0,US,M
3040,2023,SE,FT,Data Visualization Specialist,185000,USD,185000,US,0,US,M
3041,2024,EN,CT,AI Research Scientist,80000,EUR,88888,DE,0,DE,L
3042,2024,MI,FT,Research Scientist,124100,USD,124100,US,0,US,L
3043,2021,MI,FT,ML Engineer,8500000,JPY,77364,JP,50,JP,S
3044,2024,SE,FT,Data Scientist,269000,USD,269000,CA,0,CA,M
3045,2023,EN,FT,Data Analyst,132600,USD,132600,US,100,US,M
3046,2024,MI,FT,Data Scientist,117000,USD,117000,US,0,US,M
3048,2023,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
3049,2023,SE,FT,Machine Learning Engineer,245700,USD,245700,US,0,US,M
3050,2024,SE,FT,Data Science,331292,USD,331292,US,0,US,M
3051,2023,EN,FT,Data Analyst,92000,USD,92000,US,100,US,M
3053,2023,SE,FT,Research Engineer,293000,USD,293000,US,0,US,M
3054,2024,MI,FT,Data Modeler,179000,USD,179000,US,0,US,M
3057,2022,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M
3058,2024,SE,FT,Research Engineer,190000,USD,190000,US,0,US,M
3060,2023,EX,FT,Data Engineer,194500,USD,194500,US,0,US,M
3061,2024,MI,FT,Data Science Manager,328000,USD,328000,US,0,US,M
3062,2024,EN,FT,Data Analyst,115000,USD,115000,US,0,US,M
3063,2023,MI,FT,Machine Learning Scientist,170000,USD,170000,US,0,US,M
3064,2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M
3065,2024,SE,FT,Data Analyst,76000,USD,76000,US,0,US,M
3066,2024,SE,FT,Data Analyst,80000,USD,80000,IE,0,IE,M
3067,2021,EN,FT,Big Data Engineer,1200000,INR,16228,IN,100,IN,L
3068,2024,SE,FT,Data Engineer,145360,USD,145360,US,100,US,M
3071,2024,MI,FT,Data Scientist,72360,USD,72360,US,0,US,M
3073,2023,SE,FT,Research Engineer,200800,USD,200800,US,0,US,M
3074,2022,SE,FT,Research Scientist,249500,USD,249500,US,0,US,M
3075,2023,MI,FT,Data Analyst,36050,GBP,44356,GB,100,GB,M
3078,2024,SE,FT,Business Intelligence Analyst,113100,USD,113100,US,0,US,M
3079,2023,SE,FT,Data Engineer,194595,USD,194595,US,0,US,M
3081,2023,SE,FT,Analytics Engineer,117700,USD,117700,GB,100,GB,M
3083,2024,SE,PT,CRM Data Analyst,40000,USD,40000,AE,100,AE,L
3084,2022,SE,FT,Data Engineer,179305,USD,179305,US,100,US,M
3087,2024,SE,FT,Data Modeler,112000,USD,112000,US,0,US,M
3088,2021,SE,FT,Data Science Manager,174000,USD,174000,US,100,US,L
3090,2024,EN,FT,Business Intelligence,142000,USD,142000,US,0,US,M
3091,2023,SE,FT,Data Analyst,52500,USD,52500,US,0,US,M
3093,2024,SE,FT,Data Engineer,199700,USD,199700,US,0,US,M
3094,2023,SE,FT,ML Engineer,159000,USD,159000,US,0,US,M
3095,2022,SE,FT,Data Analyst,130050,USD,130050,US,100,US,M
3096,2023,SE,FT,Data Analyst,70374,USD,70374,US,0,US,M
3097,2023,MI,FT,BI Analyst,86100,USD,86100,US,0,US,M
3098,2023,SE,FT,Machine Learning Engineer,83300,GBP,102492,GB,0,GB,M
3099,2023,MI,FT,Data Scientist,110000,USD,110000,US,100,US,M
3101,2023,MI,FT,Data Engineer,750000,USD,750000,US,0,US,M
3102,2024,MI,FT,Data Developer,100000,USD,100000,US,100,US,M
3103,2023,SE,FT,Data Engineer,282000,USD,282000,US,0,US,M
3104,2024,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
3105,2023,MI,FT,Research Engineer,55000,GBP,67672,GB,100,GB,M
3108,2023,SE,FT,Data Scientist,141000,USD,141000,US,0,US,M
3110,2024,MI,FT,Business Intelligence,146851,USD,146851,US,0,US,M
3111,2024,EN,FT,Data Science,51550,EUR,57277,FR,50,FR,M
3112,2021,MI,FT,Data Scientist,130000,USD,130000,US,50,US,L
3113,2023,SE,FT,Research Analyst,188600,USD,188600,US,0,US,M
3114,2024,SE,FT,Data Engineer,231000,USD,231000,US,100,US,M
3115,2024,EX,FT,Data Science Engineer,120000,USD,120000,US,0,US,M
3116,2024,SE,FT,Data Architect,120000,USD,120000,US,0,US,M
3120,2023,SE,FT,Data Engineer,102000,USD,102000,US,0,US,M
3121,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
3122,2023,SE,FT,Machine Learning Engineer,160000,USD,160000,US,0,US,M
3123,2023,SE,FT,Data Engineer,108768,USD,108768,US,0,US,M
3125,2023,SE,FT,Data Scientist,127300,USD,127300,US,0,US,L
3128,2022,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M
3129,2023,SE,FT,Data Engineer,143000,USD,143000,US,0,US,M
3130,2024,SE,FT,Data Analyst,82620,USD,82620,US,0,US,M
3131,2021,MI,FT,Data Engineer,90000,USD,90000,US,100,US,L
3132,2021,SE,FT,Head of Data,87000,EUR,102839,SI,100,SI,L
3133,2023,MI,FT,Data Engineer,102200,USD,102200,CA,0,CA,M
3135,2023,SE,FT,Data Analyst,120000,USD,120000,CA,0,CA,M
3136,2023,SE,FT,Business Intelligence Engineer,78800,USD,78800,US,100,US,M
3137,2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
3140,2023,SE,FT,Data Architect,135000,USD,135000,US,100,US,M
3142,2021,MI,FT,Data Scientist,40900,GBP,56256,GB,50,GB,L
3144,2023,MI,FT,Data Analyst,100000,USD,100000,CA,100,CA,M
3145,2023,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M
3146,2024,MI,FT,Business Intelligence,167500,USD,167500,US,0,US,M
3147,2022,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
3148,2024,SE,FT,Data Engineer,116000,USD,116000,US,0,US,M
3149,2023,EN,FT,Data Integration Specialist,85000,USD,85000,CA,0,CA,M
3150,2023,SE,FT,Data Engineer,116000,USD,116000,US,100,US,M
3151,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
3152,2023,SE,FT,Data Science,135800,USD,135800,US,100,US,M
3157,2022,SE,FT,BI Developer,140000,USD,140000,US,100,US,M
3160,2023,SE,FT,Data Analyst,48000,EUR,51824,ES,100,ES,M
3161,2023,SE,FT,Data Science,185000,USD,185000,US,0,US,M
3162,2022,SE,FT,Lead Data Scientist,164000,EUR,172309,IE,100,IE,L
3163,2023,SE,FT,Data Scientist,305600,USD,305600,US,0,US,M
3164,2023,SE,FT,Data Product Manager,220000,USD,220000,US,0,US,M
3166,2021,EN,FT,Marketing Data Engineer,90000,SGD,66970,SG,50,SG,L
3168,2024,EN,FT,Data Science Analyst,70000,USD,70000,US,0,US,M
3171,2022,MI,FT,Data Analyst,30000,EUR,31520,ES,100,ES,M
3172,2022,SE,FT,Data Analyst,136600,USD,136600,US,100,US,M
3173,2022,MI,FT,Deep Learning Engineer,70000,GBP,86193,GB,100,GB,M
3174,2024,SE,FT,Research Scientist,100000,USD,100000,US,0,US,M
3175,2024,SE,FT,Data Scientist,113050,USD,113050,US,0,US,M
3177,2023,MI,FT,Data Engineer,114000,USD,114000,US,100,US,M
3181,2024,SE,FT,Data Science,70000,USD,70000,US,0,US,M
3183,2022,SE,FT,Data Engineer,162000,USD,162000,US,100,US,M
3185,2023,EN,FT,Data Engineer,52500,USD,52500,US,0,US,M
3186,2024,SE,FT,Data Analyst,185000,USD,185000,US,0,US,M
3187,2023,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M
3188,2024,MI,FT,Data Engineer,27000,GBP,33750,GB,0,GB,M
3189,2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,M
3191,2024,EN,FT,Data Science,198000,USD,198000,US,0,US,M
3192,2022,MI,FT,Data Engineer,78000,USD,78000,BR,100,BR,M
3193,2021,MI,FT,Data Engineer,110000,USD,110000,US,100,US,L
3194,2023,MI,FT,Data Engineer,161500,USD,161500,US,100,US,M
3196,2024,SE,FT,Data Scientist,177700,USD,177700,US,0,US,M
3197,2023,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M
3200,2023,SE,FT,Data Scientist,140250,USD,140250,US,100,US,M
3201,2024,SE,FT,Business Intelligence Manager,66000,GBP,82500,GB,0,GB,M
3202,2024,SE,FT,Cloud Database Engineer,102500,USD,102500,US,100,US,M
3204,2023,EX,FT,Data Manager,80000,USD,80000,US,0,US,M
3206,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M
3207,2024,MI,FT,Data Science Manager,267100,USD,267100,US,0,US,M
3208,2021,EN,FT,Data Scientist,90000,USD,90000,US,100,US,S
3212,2024,MI,FT,Data Scientist,115000,USD,115000,US,100,US,M
3214,2023,SE,FT,Data Scientist,156000,USD,156000,CA,100,CA,M
3218,2023,MI,FT,Data Scientist,135000,USD,135000,US,0,US,M
3219,2024,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M
3221,2024,SE,FT,Data Analyst,169000,USD,169000,US,100,US,M
3222,2023,EN,FT,Data Analyst,100000,USD,100000,US,50,US,M
3225,2023,SE,FT,Data Engineer,127600,USD,127600,US,100,US,M
3226,2024,SE,FT,Data Infrastructure Engineer,179900,USD,179900,US,100,US,M
3227,2021,EN,FT,Data Science Consultant,54000,EUR,63831,DE,50,DE,L
3228,2024,MI,FT,Data Management Specialist,69300,USD,69300,CA,0,CA,M
3229,2024,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
3230,2024,MI,FT,Research Engineer,118600,USD,118600,US,0,US,M
3231,2023,SE,FT,Data Scientist,143750,USD,143750,US,0,US,M
3232,2023,SE,FT,Data Engineer,266000,USD,266000,US,0,US,M
3234,2023,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M
3236,2024,SE,FT,Data Scientist,159000,USD,159000,US,0,US,M
3237,2023,SE,FT,Data Engineer,202500,USD,202500,US,0,US,M
3238,2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M
3239,2024,SE,FT,Data Analyst,109100,USD,109100,US,0,US,M
3240,2022,SE,FT,Data Engineer,84958,GBP,104611,GB,100,GB,M
